round_epochs,val_loss,val_acc,loss,acc,activation,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
5,0.012697895998840757,0.9964646697044373,0.013243957979706537,0.9960945,relu,None,5,4,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.01009710442811025,0.9978283047676086,0.010737634043473361,0.9973756,relu,None,5,4,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.012946525601754811,0.9965404272079468,0.013702869891786753,0.9959204,relu,None,5,4,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.012748787932620017,0.996666669845581,0.013100600943353899,0.9961194,relu,None,5,4,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.013394537115154431,0.9962121248245239,0.013704830201838481,0.9960199,relu,None,5,4,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.013044051442840937,0.9960858821868896,0.013443254133760558,0.9959826,relu,None,5,4,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.010830906298378426,0.9970707297325134,0.01156771357609098,0.9966915,relu,None,5,4,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.013984607238783454,0.9959343671798706,0.014166211993989548,0.995796,relu,None,5,4,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.01086286881545822,0.9969192147254944,0.01131046359804899,0.99676615,relu,None,5,4,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.012678028196049384,0.9966919422149658,0.013209322624265295,0.9961567,relu,None,5,4,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.004945534168368657,0.9985353350639343,0.004939502282547406,0.99870646,relu,None,5,4,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.003409804957110383,0.9990151524543762,0.003926079685082172,0.99900496,relu,None,5,4,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.0030571682241891107,0.99921715259552,0.0037303152300606525,0.99899256,relu,None,5,4,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.003786596936818137,0.999040424823761,0.0038135360172817678,0.9990796,relu,None,5,4,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.003636751185586403,0.9994696974754333,0.0036008772862014078,0.99905473,relu,None,5,4,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.00527340281166776,0.9991161823272705,0.005513910651160636,0.99896765,relu,None,5,4,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.003804551583862948,0.9987878799438477,0.004407825056000569,0.9988433,relu,None,5,4,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.004584755429064954,0.9987121224403381,0.004045701388710419,0.9989801,relu,None,5,4,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.006992734936771519,0.9981565475463867,0.006371705423419674,0.9987189,relu,None,5,4,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.0032569162857411854,0.9991413950920105,0.0033170707597899997,0.9991915,relu,None,5,4,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.005759957094107651,0.9989646673202515,0.005519464797182796,0.9987438,relu,None,5,4,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.00685089879065418,0.9980807900428772,0.00570282468205348,0.9987189,relu,None,5,4,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.006584577564140688,0.9993939399719238,0.007548161234170319,0.99837065,relu,None,5,4,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.006434977827214453,0.9985606074333191,0.004566687160077162,0.99893034,relu,None,5,4,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.0048812965469698264,0.9986868500709534,0.0050761030190372355,0.9987189,relu,None,5,4,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.0180596092386626,0.9963889122009277,0.004058641030978607,0.9990423,relu,None,5,4,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.008241527691328278,0.9980555772781372,0.006174785731851462,0.9987313,relu,None,5,4,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.005424365364085657,0.9989393949508667,0.0048531144254725656,0.9989055,relu,None,5,4,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.003371058150063471,0.9991413950920105,0.005665783407122438,0.998607,relu,None,5,4,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.00282266009510777,0.9993686676025391,0.004583683280835788,0.998893,relu,None,5,4,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.006826470339567297,0.9984090924263,0.007175203624508107,0.99798506,relu,None,5,8,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.009526228255549954,0.9971969723701477,0.010183203793791082,0.99708956,relu,None,5,8,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.009078846449959046,0.9972727298736572,0.009814942645323718,0.99706465,relu,None,5,8,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.007929459247676976,0.9978030323982239,0.008851924910078598,0.9974627,relu,None,5,8,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.007442309006582945,0.9976010322570801,0.008289023375032071,0.99761194,relu,None,5,8,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.007384257481522821,0.9978283047676086,0.007868222941074575,0.9978731,relu,None,5,8,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.007234080167618966,0.9978283047676086,0.008087499690107742,0.99782336,relu,None,5,8,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.008738956998591547,0.9976262450218201,0.008320483667590651,0.9976617,relu,None,5,8,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.008878198600082536,0.9972222447395325,0.009745163437956712,0.9971766,relu,None,5,8,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.009194882817265361,0.9973989725112915,0.010175428645933205,0.99705225,relu,None,5,8,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.005671738084132849,0.9988636374473572,0.003812313073416662,0.99912935,relu,None,5,8,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.0028756149549353537,0.9993939399719238,0.003533220399988917,0.99905473,relu,None,5,8,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.0032583502478629464,0.9991161823272705,0.004068128115320735,0.99899256,relu,None,5,8,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.0033153581778481225,0.9991413950920105,0.004626936771412003,0.99899256,relu,None,5,8,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.004679131552490589,0.9987626075744629,0.0046905292268794386,0.9987189,relu,None,5,8,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.004015054327620704,0.9992424249649048,0.004656059647290501,0.998893,relu,None,5,8,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.003460545148390329,0.9991161823272705,0.00416319844823948,0.9990174,relu,None,5,8,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.003251077452688619,0.9992424249649048,0.004090669751517701,0.9989801,relu,None,5,8,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.003919767562964064,0.9989646673202515,0.0034950650724287283,0.99905473,relu,None,5,8,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.005149619018087502,0.99921715259552,0.0037461280421374438,0.9990423,relu,None,5,8,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.0031528341512206347,0.99921715259552,0.004788446322366403,0.99883085,relu,None,5,8,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.005370386192225851,0.9984848499298096,0.006454562168644824,0.99837065,relu,None,5,8,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.005479685148310076,0.9993686676025391,0.005039710639684927,0.99879354,relu,None,5,8,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.004610516688312555,0.9987878799438477,0.005404827610687445,0.998607,relu,None,5,8,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.008980957530765216,0.9983838200569153,0.005646790086828341,0.9986194,relu,None,5,8,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.0044076475675073465,0.9988383650779724,0.004882459338692769,0.9987189,relu,None,5,8,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.02352219656740687,0.9956818222999573,0.006540048301985871,0.9985199,relu,None,5,8,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.003188673868132144,0.9992929100990295,0.006803652173666117,0.9984701,relu,None,5,8,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.009783766178682922,0.9976010322570801,0.005113053644835875,0.9988557,relu,None,5,8,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.00443923011506676,0.9990151524543762,0.004493152894990556,0.99883085,relu,None,5,8,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.005872149797605652,0.9985101222991943,0.006336486471529624,0.99828357,relu,None,5,16,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.006201041281514923,0.9982323050498962,0.0066627643176873416,0.99820894,relu,None,5,16,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.00614293148407167,0.9984595775604248,0.006204018173432349,0.9983209,relu,None,5,16,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.006675163986598791,0.9988383650779724,0.00624022543454654,0.998296,relu,None,5,16,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.008118407320080682,0.9980807900428772,0.008071988962853643,0.99778605,relu,None,5,16,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.006220827664465013,0.998257577419281,0.006362281898117684,0.99824625,relu,None,5,16,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
