round_epochs,val_loss,val_acc,loss,acc,activation,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
5,7.919484885199133e-06,1.0,1.6521658132492958e-05,1.0,relu,None,5,8,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,9.137151951430074e-06,1.0,1.9377771910666663e-05,1.0,relu,None,5,8,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,1.1824286131484016e-05,1.0,2.4657499451682247e-05,1.0,relu,None,5,8,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,3.9227379347733065e-07,1.0,8.665862201218287e-07,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,4.407623927790789e-07,1.0,9.527834650166889e-07,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,5.584754059456295e-07,1.0,1.2350028673699401e-06,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,4.230381299039161e-07,1.0,9.395920598244946e-07,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,6.439191885720727e-07,1.0,1.4247956459205659e-06,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,4.188996045555045e-07,1.0,9.058573287809361e-07,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,6.073145688806291e-07,1.0,1.3312321317075364e-06,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,6.151705290942963e-07,1.0,1.3455541437339768e-06,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,4.0702178867232677e-07,1.0,9.075224367176648e-07,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,5.688289572006655e-07,1.0,1.245687154212746e-06,1.0,relu,None,5,8,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,1.2622186541291124e-07,1.0,2.7724156467315447e-07,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,1.34691137876678e-07,1.0,2.825646275532314e-07,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,1.7890820412953826e-07,1.0,3.964155784990849e-07,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,1.9500052345327304e-07,1.0,4.2693754727777183e-07,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.0006544050801488938,1.0,0.0011470411203115883,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,1.5470390709519204e-07,1.0,3.4178656962345186e-07,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
