round_epochs,val_loss,val_acc,loss,acc,activation,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
5,0.004382832273349908,0.9990633726119995,0.005250277198743761,0.99888736,relu,None,5,8,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.004515664612767095,0.9991459846496582,0.005173040968397608,0.99911803,relu,None,5,8,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.00430385938781893,0.9990633726119995,0.004007896678235143,0.99892807,relu,None,5,8,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.004222453045193942,0.9989531636238098,0.0031298151168163875,0.9990909,relu,None,5,8,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.004184310026803789,0.9990358352661133,0.004744783566317273,0.99890095,relu,None,5,8,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.0024727049343252947,0.9993388652801514,0.003536522874963862,0.99898237,relu,None,5,8,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.005015552515763827,0.9987603425979614,0.005727056927973824,0.9987653,relu,None,5,8,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.003472691692868585,0.9993664026260376,0.004497636120837969,0.99911803,relu,None,5,8,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.004484680724729198,0.9990358352661133,0.00501372495733062,0.99888736,relu,None,5,8,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.004175519359775182,0.9990358352661133,0.0035468228420325256,0.9989688,relu,None,5,8,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.005829652851323436,0.9988429546356201,0.005367393041729131,0.9988331,relu,None,5,8,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.005821421447058642,0.9990082383155823,0.007060169671994496,0.9989959,relu,None,5,8,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.0032996017425795283,0.9990633726119995,0.00365977415739856,0.99890095,relu,None,5,8,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.30274016868641224,0.9099173545837402,0.3055890112714981,0.90868384,relu,None,5,8,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.005461445954440296,0.9987878799438477,0.005434375061827348,0.99886024,relu,None,5,16,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.005130165772280726,0.9985950589179993,0.005702841629299952,0.99858886,relu,None,5,16,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.005332579810054902,0.9988429546356201,0.005418629554996393,0.998711,relu,None,5,16,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.006375186065449894,0.9989531636238098,0.0054559196816704346,0.9987924,relu,None,5,16,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.004782974729983213,0.9988980889320374,0.005221395718603038,0.9985346,relu,None,5,16,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.0051416582391919955,0.9991459846496582,0.00658729314690307,0.99890095,relu,None,5,16,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.005383972731741234,0.9987328052520752,0.005672035048824031,0.99862957,relu,None,5,16,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0049230913566699645,0.9987878799438477,0.005594823087939054,0.99861604,relu,None,5,16,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.005174737986077367,0.9990082383155823,0.006571023135466052,0.99898237,relu,None,5,16,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.00487803913803868,0.998980700969696,0.005341357707102571,0.9986703,relu,None,5,16,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.004277418935283817,0.9987878799438477,0.0031881486704748246,0.99887383,relu,None,5,16,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.0031342610468996644,0.9989256262779236,0.003346285536749275,0.99890095,relu,None,5,16,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.002868204223514933,0.9991735816001892,0.003085360237515689,0.99888736,relu,None,5,16,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.005540096100845246,0.9987878799438477,0.005058701588082002,0.99891454,relu,None,5,16,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.00378599214057972,0.9987878799438477,0.003490620637643337,0.998806,relu,None,5,16,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.003560708218294064,0.9990358352661133,0.0038278687777289827,0.99881953,relu,None,5,16,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.0024424399691537545,0.9993388652801514,0.003515618941205787,0.9988331,relu,None,5,16,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0048293877474593185,0.9988980889320374,0.004591302099171315,0.99891454,relu,None,5,16,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.002461813467639192,0.9992286562919617,0.003035231563758572,0.9990773,relu,None,5,16,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.0040945713254420335,0.9990909099578857,0.00512813271396743,0.99886024,relu,None,5,16,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.004216083737607617,0.998980700969696,0.003508206753920449,0.99891454,relu,None,5,16,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.006292421834191292,0.9978512525558472,0.003651797766400334,0.99881953,relu,None,5,16,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.0035074829088550495,0.9991459846496582,0.004057649739625425,0.998711,relu,None,5,16,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.005847063849863113,0.9984573125839233,0.00573201561343884,0.99852103,relu,None,5,16,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.006277571264484878,0.9987878799438477,0.00561836402604759,0.9986567,relu,None,5,16,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.003790236518768574,0.9988980889320374,0.0037374779046000857,0.9986974,relu,None,5,16,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.00515642163583511,0.9990358352661133,0.004998515454222616,0.9988331,relu,None,5,16,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0026922340852811692,0.9992011189460754,0.0036845011047523957,0.9987381,relu,None,5,16,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.0053093763777731185,0.9990082383155823,0.005165630015309914,0.9987381,relu,None,5,16,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.008445607509466371,0.9973829388618469,0.005899879257560458,0.99858886,relu,None,5,16,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.004679924421029719,0.9989531636238098,0.0045039781621349015,0.99881953,relu,None,5,32,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.004498960031098786,0.998677670955658,0.004349294432261116,0.9987653,relu,None,5,32,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.00425224013926596,0.9987603425979614,0.004459902387532805,0.99890095,relu,None,5,32,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.004190429987412136,0.9987328052520752,0.004480280912538388,0.9989959,relu,None,5,32,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.004029202764870166,0.9990358352661133,0.004516497016934572,0.9986974,relu,None,5,32,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.004478111680179631,0.998980700969696,0.004557527587199764,0.99881953,relu,None,5,32,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.004827312733219169,0.9988154172897339,0.0044992883062857265,0.99891454,relu,None,5,32,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0047716956655334515,0.9989531636238098,0.004640103757376335,0.99881953,relu,None,5,32,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.0046161884754312805,0.9988705515861511,0.004351138418038228,0.99898237,relu,None,5,32,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.004005499982752431,0.9991459846496582,0.004450504752273956,0.998806,relu,None,5,32,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.004964563436501672,0.998264491558075,0.003801079638990495,0.9987788,relu,None,5,32,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.003664280001080179,0.9987878799438477,0.003892774742612682,0.99868387,relu,None,5,32,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.005333752058209082,0.9986501336097717,0.003562461829403288,0.9987653,relu,None,5,32,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.003718571640676479,0.9989256262779236,0.003684436108702586,0.99886024,relu,None,5,32,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.005347443298418733,0.9980716109275818,0.003941593833609936,0.9987924,relu,None,5,32,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.005069897226065094,0.9984848499298096,0.003646318522798678,0.9986567,relu,None,5,32,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.0031836138301303274,0.9991735816001892,0.003472087135895596,0.9988331,relu,None,5,32,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.003196844552603576,0.9990909099578857,0.0036222621782105173,0.998806,relu,None,5,32,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.0036731860309971633,0.9988154172897339,0.003709186468663263,0.99881953,relu,None,5,32,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.002965086920342812,0.9992011189460754,0.0031484822357393115,0.9990095,relu,None,5,32,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.0033292631957124973,0.9987052083015442,0.004439901068577333,0.99858886,relu,None,5,32,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.003061986462228899,0.998980700969696,0.004549097836636575,0.99846673,relu,None,5,32,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.005477974932759178,0.9980165362358093,0.004265356765419486,0.99862957,relu,None,5,32,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.004385023624603076,0.9990633726119995,0.004452409391313976,0.9984939,relu,None,5,32,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.0038380185617241003,0.9987878799438477,0.0038085078427421396,0.9986567,relu,None,5,32,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.0036822431963897174,0.9988705515861511,0.003889751906360029,0.99864316,relu,None,5,32,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.004929977705844983,0.9989531636238098,0.006290497034121421,0.99838537,relu,None,5,32,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.004972309944362935,0.998677670955658,0.005820840731955426,0.99850744,relu,None,5,32,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.004361270030034706,0.9988980889320374,0.00398368036567772,0.99862957,relu,None,5,32,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.0042741279287807086,0.9985123872756958,0.004086306930170456,0.99858886,relu,None,5,32,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.006350835412533064,0.9987328052520752,0.003950352664350553,0.99898237,relu,None,5,64,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.003481043035350155,0.9990082383155823,0.004046651200538207,0.99890095,relu,None,5,64,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.003773148040799187,0.9988154172897339,0.0038759867422121347,0.9990773,relu,None,5,64,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.0034952204392067203,0.9989256262779236,0.003910910538902119,0.99888736,relu,None,5,64,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.004282068930031042,0.9991459846496582,0.0039924419813097325,0.99895525,relu,None,5,64,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.004585276702141465,0.9991735816001892,0.0039657936739150735,0.99888736,relu,None,5,64,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.0036282042773460696,0.9991735816001892,0.00387381103072411,0.99898237,relu,None,5,64,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0034458115254792647,0.9992011189460754,0.004005791254838623,0.99886024,relu,None,5,64,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.00354497296397504,0.9988980889320374,0.0037696353937030865,0.9990638,relu,None,5,64,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.003922273294828947,0.9988429546356201,0.0039600038685726376,0.99890095,relu,None,5,64,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.004253268064433936,0.9987878799438477,0.004287212970532354,0.9986567,relu,None,5,64,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.0036909880793952335,0.9990082383155823,0.004138369643182331,0.9985346,relu,None,5,64,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.004271128983668264,0.9988154172897339,0.004080785795140866,0.9986703,relu,None,5,64,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.00543079740474567,0.9985950589179993,0.00416523867401252,0.9984532,relu,None,5,64,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.003718622992298786,0.9987878799438477,0.004315344646050766,0.9984803,relu,None,5,64,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.002639095296318692,0.9991459846496582,0.004323664513632149,0.99852103,relu,None,5,64,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.005162086724850298,0.9984297752380371,0.004496456955259454,0.9984396,relu,None,5,64,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0037563137801517304,0.9990358352661133,0.004138953497534226,0.99850744,relu,None,5,64,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.003918358642934678,0.9990082383155823,0.003958195626272609,0.9986567,relu,None,5,64,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.0037889181166699953,0.9987603425979614,0.0038849315665630563,0.9985753,relu,None,5,64,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.003873735544390232,0.998567521572113,0.004632289091848893,0.9984261,relu,None,5,64,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.004062211078259113,0.9988980889320374,0.0047335971051167165,0.99850744,relu,None,5,64,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.0037243628546395164,0.9986225962638855,0.0047544880860144675,0.99829036,relu,None,5,64,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.0052775079665525046,0.9983195662498474,0.005017067795334031,0.99830395,relu,None,5,64,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.0036024369746438314,0.9988429546356201,0.004592683423796277,0.9984261,relu,None,5,64,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.0047086103554287665,0.998677670955658,0.00491976655082917,0.9983582,relu,None,5,64,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.005184800724811867,0.998264491558075,0.004783413379390196,0.99846673,relu,None,5,64,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.003971375124157232,0.9986501336097717,0.004694983691790994,0.9984939,relu,None,5,64,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.0062510806216113865,0.9981542825698853,0.005207057310613676,0.99830395,relu,None,5,64,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.005115740072474784,0.9986225962638855,0.0044701492219391455,0.9983989,relu,None,5,64,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.004710051489093716,0.9990633726119995,0.006281219674634471,0.99860245,tanh,None,5,4,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.005204320811689719,0.9987052083015442,0.00663242010309036,0.99856174,tanh,None,5,4,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.005385893776832189,0.9987878799438477,0.0071354012379123925,0.99858886,tanh,None,5,4,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.004991455731470716,0.9991459846496582,0.006414427456944035,0.99864316,tanh,None,5,4,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.005339043876246809,0.999118447303772,0.006485267550045728,0.99854815,tanh,None,5,4,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.005070511414429327,0.999118447303772,0.006663878479546547,0.99858886,tanh,None,5,4,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.004802110622225351,0.999118447303772,0.006752657536406781,0.9984396,tanh,None,5,4,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.004852287529931005,0.9990633726119995,0.006595129594854728,0.99868387,tanh,None,5,4,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.005105036848915655,0.9991459846496582,0.006708338911340021,0.9984939,tanh,None,5,4,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.004821343106472561,0.9988154172897339,0.006327772799765898,0.99862957,tanh,None,5,4,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.0019562889138408537,0.9996694326400757,0.0037469155008868623,0.99892807,tanh,None,5,4,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.0065198318491328745,0.998126745223999,0.00342165886575648,0.9991045,tanh,None,5,4,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.00309988515258006,0.9994214773178101,0.0042826859026849065,0.998806,tanh,None,5,4,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.0025432407066014982,0.9996142983436584,0.00385042972466087,0.9990638,tanh,None,5,4,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.002590516705077832,0.9994490146636963,0.0038544705569263284,0.9990638,tanh,None,5,4,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.002544972296964862,0.9994490146636963,0.004108368903764977,0.9990502,tanh,None,5,4,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.002161021774556788,0.9995041489601135,0.003401918359972907,0.99898237,tanh,None,5,4,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0029436349834924174,0.9992561936378479,0.0037831352972027463,0.9990095,tanh,None,5,4,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.0034233042649131334,0.9992561936378479,0.003709108772432669,0.9990502,tanh,None,5,4,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.0037811833538692933,0.9989531636238098,0.003871247429516624,0.99891454,tanh,None,5,4,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.006880026881354694,0.9984848499298096,0.007016935048756294,0.99862957,tanh,None,5,4,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.004605408661714024,0.999118447303772,0.006379052302111421,0.9987924,tanh,None,5,4,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.004181074171099997,0.9993388652801514,0.006801318223708217,0.99864316,tanh,None,5,4,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.004106811007642579,0.9990909099578857,0.005923524942562449,0.99886024,tanh,None,5,4,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.004411159753671157,0.9991735816001892,0.006848752728386641,0.9985753,tanh,None,5,4,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.005014674243345323,0.998980700969696,0.006601192659443798,0.9986567,tanh,None,5,4,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.00530960052044544,0.998980700969696,0.007999948052060127,0.99827677,tanh,None,5,4,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0034979887588716756,0.9994490146636963,0.006820690965449268,0.99862957,tanh,None,5,4,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.005457187529888065,0.9988429546356201,0.007100335530029405,0.99854815,tanh,None,5,4,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.004529578334243953,0.9992286562919617,0.007575372019668933,0.99838537,tanh,None,5,4,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.0034713469273145955,0.9993664026260376,0.004856687371824776,0.99887383,tanh,None,5,8,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.0038618317669356617,0.9992286562919617,0.005001139745222441,0.99887383,tanh,None,5,8,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
