round_epochs,val_loss,val_acc,loss,acc,activation,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
5,0.4696245824688613,0.7302020192146301,0.47006588124517185,0.7307214,relu,None,5,4,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.47120813201172185,0.7307323217391968,0.47427604607088647,0.72507465,relu,None,5,4,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.4695162330974232,0.7287626266479492,0.4720897851002157,0.7299005,relu,None,5,4,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.46894460812963623,0.7316161394119263,0.46978554587459087,0.73146766,relu,None,5,4,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.4873088476152131,0.718207061290741,0.48967657757042654,0.71830845,relu,None,5,4,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.4735086978324736,0.7256312966346741,0.47820209662119545,0.717898,relu,None,5,4,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.4691723618362889,0.7313888669013977,0.47056621700377016,0.73100746,relu,None,5,4,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.47178148698325106,0.7298485040664673,0.47497960770308084,0.72889304,relu,None,5,4,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.4693722507688734,0.7320706844329834,0.4711380169166261,0.73011196,relu,None,5,4,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.47164605115399216,0.7283838391304016,0.47468137194268145,0.7277363,relu,None,5,4,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.4649305381798985,0.7319191694259644,0.46372673847188994,0.7332836,relu,None,5,4,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.45890220125516257,0.7382323145866394,0.4578153248805905,0.73879355,relu,None,5,4,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.4623688406173629,0.7315403819084167,0.4601385027614992,0.7327363,relu,None,5,4,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.46299497481548424,0.7304545640945435,0.4617059034909775,0.7327985,relu,None,5,4,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.46319844561393814,0.7321717143058777,0.46156914471986876,0.7347637,relu,None,5,4,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.4623222967229708,0.7304545640945435,0.4603060198897746,0.7334204,relu,None,5,4,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.45878943924952037,0.7412626147270203,0.45640798591855747,0.74206465,relu,None,5,4,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.46010416602847554,0.7399747371673584,0.45971005179988805,0.7410572,relu,None,5,4,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.46151598644979075,0.7371969819068909,0.46038170644299903,0.7390298,relu,None,5,4,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.46574882319479277,0.7312373518943787,0.46445095310163736,0.7325249,relu,None,5,4,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.4635998893747426,0.7334848642349243,0.4621614820921599,0.73655474,relu,None,5,4,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.46218143448685156,0.7344697117805481,0.461869985980181,0.7353483,relu,None,5,4,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.45757180265705993,0.7409343719482422,0.4553612486165554,0.7427985,relu,None,5,4,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.461786326182009,0.7355050444602966,0.45805960481439656,0.7406841,relu,None,5,4,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.4598550907529966,0.7391666769981384,0.4588144358592247,0.74243784,relu,None,5,4,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.4593376432886027,0.7400757670402527,0.4557024786840031,0.74350744,relu,None,5,4,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.4616256720489926,0.7356312870979309,0.45890880304782544,0.7390298,relu,None,5,4,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.4585557636468097,0.7420454621315002,0.4565661411736142,0.7422388,relu,None,5,4,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.4601413887197321,0.7388636469841003,0.457474061567985,0.741107,relu,None,5,4,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.4603655952154988,0.737525224685669,0.46027026961098855,0.7375995,relu,None,5,4,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.46206385384906423,0.7333333492279053,0.46237893216645537,0.7352612,relu,None,5,8,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.46269870855591516,0.7323989868164062,0.46232794791311765,0.7340796,relu,None,5,8,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.4651577090614974,0.7315151691436768,0.46574842611948647,0.73227614,relu,None,5,8,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.465091363697341,0.7321464419364929,0.4654875500047978,0.7325497,relu,None,5,8,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.463535057703654,0.7322474718093872,0.4627211567418492,0.73304725,relu,None,5,8,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.4648314979822949,0.7331060767173767,0.4643723746437338,0.7334204,relu,None,5,8,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.466104108901939,0.7332575917243958,0.465837923329861,0.73274875,relu,None,5,8,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.46165585926084807,0.7332575917243958,0.46157879031712734,0.73422885,relu,None,5,8,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.46371474136005747,0.7328030467033386,0.46361018645229624,0.7329353,relu,None,5,8,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.4615195366830537,0.7381312847137451,0.46294391678933483,0.73549753,relu,None,5,8,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.45324740426708954,0.7455050349235535,0.45060607752989773,0.74570894,relu,None,5,8,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.4545855298668447,0.7438636422157288,0.451654286307482,0.7457214,relu,None,5,8,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.4544480938140792,0.7444949746131897,0.4522576088395285,0.745199,relu,None,5,8,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.45736801706179225,0.7390151619911194,0.4542602606673739,0.74317163,relu,None,5,8,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.45536488579981255,0.7445707321166992,0.4535523123646257,0.7445025,relu,None,5,8,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.45312050906094636,0.7445959448814392,0.4525063595842959,0.7446393,relu,None,5,8,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.4532817766160676,0.7435101270675659,0.4535420952804053,0.74353236,relu,None,5,8,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.4531839430934251,0.7443434596061707,0.451978104879607,0.74626863,relu,None,5,8,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
